ID,target
test_999_Nucleus,0.34
test_1000_Nucleus,0.46
test_1001_Nucleus,0.55
test_1002_Nucleus,0.77
test_1003_Nucleus,0.86
test_1004_Nucleus,0.58
test_1005_Nucleus,0.86
test_1006_Nucleus,0.81
test_1007_Nucleus,0.85
test_1008_Nucleus,0.55
test_1009_Nucleus,0.89
test_1010_Nucleus,0.5
test_1011_Nucleus,0.51
test_1012_Nucleus,0.64
test_1013_Nucleus,0.96
test_1014_Nucleus,0.78
test_1015_Nucleus,0.71
test_1016_Nucleus,0.7
test_1017_Nucleus,0.63
test_1018_Nucleus,0.72
test_1019_Nucleus,0.51
test_1020_Nucleus,0.7
test_1021_Nucleus,0.58
test_1022_Nucleus,0.44
test_1023_Nucleus,0.7
test_1024_Nucleus,0.61
test_1025_Nucleus,0.69
test_1026_Nucleus,0.71
test_1027_Nucleus,0.7
test_1028_Nucleus,0.99
test_1029_Nucleus,0.5
test_1030_Nucleus,0.69
test_1031_Nucleus,0.46
test_1032_Nucleus,0.69
test_1033_Nucleus,0.7
test_1034_Nucleus,0.63
test_1035_Nucleus,0.52
test_1036_Nucleus,0.66
test_1037_Nucleus,0.69
test_1038_Nucleus,0.21
test_1039_Nucleus,0.6
test_1040_Nucleus,0.74
test_1041_Nucleus,0.59
test_1042_Nucleus,0.62
test_1043_Nucleus,0.63
test_1044_Nucleus,0.73
test_1045_Nucleus,0.7
test_1046_Nucleus,0.53
test_1047_Nucleus,0.71
test_1048_Nucleus,0.72
test_1049_Nucleus,0.75
test_1050_Nucleus,0.91
test_1051_Nucleus,0.78
test_1052_Nucleus,0.59
test_1053_Nucleus,0.68
test_1054_Nucleus,0.6
test_1055_Nucleus,0.65
test_1056_Nucleus,0.8
test_1057_Nucleus,0.68
test_1058_Nucleus,0.62
test_1059_Nucleus,0.51
test_1060_Nucleus,0.64
test_1061_Nucleus,0.65
test_1062_Nucleus,0.84
test_1063_Nucleus,0.53
test_1064_Nucleus,0.56
test_1065_Nucleus,0.44
test_1066_Nucleus,0.85
test_1067_Nucleus,0.77
test_1068_Nucleus,0.58
test_1069_Nucleus,0.63
test_1070_Nucleus,0.53
test_1071_Nucleus,0.64
test_1072_Nucleus,0.69
test_1073_Nucleus,0.61
test_1074_Nucleus,0.88
test_1075_Nucleus,0.82
test_1076_Nucleus,0.95
test_1077_Nucleus,0.44
test_1078_Nucleus,0.66
test_1079_Nucleus,0.66
test_1080_Nucleus,0.51
test_1081_Nucleus,0.61
test_1082_Nucleus,0.68
test_1083_Nucleus,0.87
test_1084_Nucleus,0.97
test_1085_Nucleus,0.71
test_1086_Nucleus,0.43
test_1087_Nucleus,0.83
test_1088_Nucleus,0.4
test_1089_Nucleus,0.48
test_1090_Nucleus,0.59
test_1091_Nucleus,0.55
test_1092_Nucleus,0.76
test_1093_Nucleus,0.6
test_1094_Nucleus,0.52
test_1095_Nucleus,0.76
test_1096_Nucleus,0.65
test_1097_Nucleus,0.74
test_1098_Nucleus,0.61
test_1099_Nucleus,0.68
test_1100_Nucleus,0.86
test_1101_Nucleus,0.7
test_1102_Nucleus,0.82
test_1103_Nucleus,0.76
test_1104_Nucleus,0.85
test_1105_Nucleus,0.63
test_1106_Nucleus,0.64
test_1107_Nucleus,0.76
test_1108_Nucleus,0.67
test_1109_Nucleus,0.63
test_1110_Nucleus,0.62
test_1111_Nucleus,0.66
test_1112_Nucleus,0.92
test_1113_Nucleus,0.25
test_1114_Nucleus,0.85
test_1115_Nucleus,0.82
test_1116_Nucleus,0.61
test_1117_Nucleus,0.69
test_1118_Nucleus,0.42
test_1119_Nucleus,0.7
test_1120_Nucleus,0.72
test_1121_Nucleus,0.63
test_1122_Nucleus,0.87
test_1123_Nucleus,0.25
test_1124_Nucleus,0.82
test_1125_Nucleus,0.68
test_1126_Nucleus,0.34
test_1127_Nucleus,0.62
test_1128_Nucleus,0.56
test_1129_Nucleus,0.6
test_1130_Nucleus,0.58
test_1131_Nucleus,0.8
test_1132_Nucleus,0.6
test_1133_Nucleus,0.73
test_1134_Nucleus,0.67
test_1135_Nucleus,0.65
test_1136_Nucleus,0.64
test_1137_Nucleus,0.5
test_1138_Nucleus,0.45
test_1139_Nucleus,0.51
test_1140_Nucleus,0.64
test_1141_Nucleus,0.51
test_1142_Nucleus,0.77
test_1143_Nucleus,0.89
test_1144_Nucleus,0.53
test_1145_Nucleus,0.59
test_1146_Nucleus,0.73
test_1147_Nucleus,0.64
test_1148_Nucleus,0.69
test_1149_Nucleus,0.73
test_1150_Nucleus,0.81
test_1151_Nucleus,0.78
test_1152_Nucleus,0.76
test_1153_Nucleus,0.92
test_1154_Nucleus,0.59
test_1155_Nucleus,0.74
test_1156_Nucleus,0.56
test_1157_Nucleus,0.6
test_1158_Nucleus,0.63
test_1159_Nucleus,0.79
test_1160_Nucleus,0.59
test_1161_Nucleus,0.56
test_1162_Nucleus,0.49
test_1163_Nucleus,0.68
test_1164_Nucleus,0.5
test_1165_Nucleus,0.59
test_1166_Nucleus,0.47
test_1167_Nucleus,0.46
test_1168_Nucleus,0.67
test_1169_Nucleus,0.88
test_1170_Nucleus,0.4
test_1171_Nucleus,0.75
test_1172_Nucleus,0.42
test_1173_Nucleus,0.63
test_1174_Nucleus,0.67
test_1175_Nucleus,0.88
test_1176_Nucleus,0.82
test_1177_Nucleus,0.71
test_1178_Nucleus,0.51
test_1179_Nucleus,0.65
test_1180_Nucleus,0.61
test_1181_Nucleus,0.68
test_1182_Nucleus,0.66
test_1183_Nucleus,0.47
test_1184_Nucleus,0.72
test_1185_Nucleus,0.61
test_1186_Nucleus,0.75
test_1187_Nucleus,0.73
test_1188_Nucleus,0.65
test_1189_Nucleus,0.56
test_1190_Nucleus,0.63
test_1191_Nucleus,0.7
test_1192_Nucleus,0.69
test_1193_Nucleus,0.63
test_1194_Nucleus,0.75
test_1195_Nucleus,0.56
test_1196_Nucleus,0.32
test_1197_Nucleus,0.72
test_1198_Nucleus,0.84
test_1199_Nucleus,0.36
test_1200_Nucleus,0.75
test_1201_Nucleus,0.73
test_1202_Nucleus,0.48
test_1203_Nucleus,0.62
test_1204_Nucleus,0.81
test_1205_Nucleus,0.71
test_1206_Nucleus,0.71
test_1207_Nucleus,0.77
test_1208_Nucleus,0.55
test_1209_Nucleus,0.62
test_1210_Nucleus,0.74
test_1211_Nucleus,0.73
test_1212_Nucleus,0.51
test_1213_Nucleus,0.59
test_1214_Nucleus,0.75
test_1215_Nucleus,0.73
test_1216_Nucleus,0.69
test_1217_Nucleus,0.79
test_1218_Nucleus,0.74
test_1219_Nucleus,0.78
test_1220_Nucleus,0.52
test_1221_Nucleus,0.78
test_1222_Nucleus,0.09
test_1223_Nucleus,0.62
test_1224_Nucleus,0.53
test_1225_Nucleus,0.67
test_1226_Nucleus,0.67
test_1227_Nucleus,0.59
test_1228_Nucleus,0.57
test_1229_Nucleus,0.62
test_1230_Nucleus,0.53
test_1231_Nucleus,0.45
test_1232_Nucleus,0.88
test_1233_Nucleus,0.66
test_1234_Nucleus,0.73
test_1235_Nucleus,0.6
test_1236_Nucleus,0.78
test_1237_Nucleus,0.7
test_1238_Nucleus,0.61
test_1239_Nucleus,0.71
test_1240_Nucleus,0.59
test_1241_Nucleus,0.85
test_1242_Nucleus,0.62
test_1243_Nucleus,0.57
test_1244_Nucleus,0.58
test_1245_Nucleus,0.5
test_1246_Nucleus,0.79
test_1247_Nucleus,0.56
test_1248_Nucleus,0.65
test_1249_Nucleus,0.59
test_1250_Nucleus,0.64
test_1251_Nucleus,0.63
test_1252_Nucleus,0.62
test_1253_Nucleus,0.76
test_1254_Nucleus,0.52
test_1255_Nucleus,0.61
test_1256_Nucleus,0.7
test_1257_Nucleus,0.61
test_1258_Nucleus,0.69
test_1259_Nucleus,0.77
test_1260_Nucleus,0.74
test_1261_Nucleus,0.67
test_1262_Nucleus,0.71
test_1263_Nucleus,0.8
test_1264_Nucleus,0.46
test_1265_Nucleus,0.63
test_1266_Nucleus,0.7
test_1267_Nucleus,0.58
test_1268_Nucleus,0.47
test_1269_Nucleus,0.72
test_1270_Nucleus,0.74
test_1271_Nucleus,0.56
test_1272_Nucleus,0.7
test_1273_Nucleus,0.56
test_1274_Nucleus,0.68
test_1275_Nucleus,0.66
test_1276_Nucleus,0.62
test_1277_Nucleus,0.82
test_1278_Nucleus,0.7
test_1279_Nucleus,0.55
test_1280_Nucleus,0.62
test_1281_Nucleus,0.75
test_1282_Nucleus,0.27
test_1283_Nucleus,0.59
test_1284_Nucleus,0.58
test_1285_Nucleus,0.94
test_1286_Nucleus,0.44
test_1287_Nucleus,0.73
test_1288_Nucleus,0.71
test_1289_Nucleus,0.84
test_1290_Nucleus,0.72
test_1291_Nucleus,0.78
test_1292_Nucleus,0.71
test_1293_Nucleus,0.7
test_1294_Nucleus,0.81
test_1295_Nucleus,0.84
test_1296_Nucleus,0.69
test_1297_Nucleus,0.76
test_1298_Nucleus,0.76
test_1299_Nucleus,0.64
test_1300_Nucleus,0.77
test_1301_Nucleus,0.73
test_1302_Nucleus,0.77
test_1303_Nucleus,0.68
test_1304_Nucleus,0.64
test_1305_Nucleus,0.44
test_1306_Nucleus,0.63
test_1307_Nucleus,0.53
test_1308_Nucleus,0.65
test_1309_Nucleus,0.77
test_1310_Nucleus,0.5
test_1311_Nucleus,0.64
test_1312_Nucleus,0.79
test_1313_Nucleus,0.56
test_1314_Nucleus,0.9
test_1315_Nucleus,0.87
test_1316_Nucleus,0.66
test_1317_Nucleus,0.48
test_1318_Nucleus,0.68
test_1319_Nucleus,0.78
test_1320_Nucleus,0.78
test_1321_Nucleus,0.67
test_1322_Nucleus,0.62
test_1323_Nucleus,0.72
test_1324_Nucleus,0.69
test_1325_Nucleus,0.68
test_1326_Nucleus,0.85
test_1327_Nucleus,0.75
test_1328_Nucleus,0.77
test_1329_Nucleus,0.81
test_1330_Nucleus,0.78
test_1331_Nucleus,0.91
test_1332_Nucleus,0.48
test_1333_Nucleus,0.5
test_1334_Nucleus,0.67
test_1335_Nucleus,0.55
test_1336_Nucleus,0.66
test_1337_Nucleus,0.77
test_1338_Nucleus,0.74
test_1339_Nucleus,0.66
test_1340_Nucleus,0.55
test_1341_Nucleus,0.92
test_1342_Nucleus,0.57
test_1343_Nucleus,0.62
test_1344_Nucleus,0.74
test_1345_Nucleus,0.21
test_1346_Nucleus,0.74
test_1347_Nucleus,0.6
test_1348_Nucleus,0.72
test_1349_Nucleus,0.76
test_1350_Nucleus,0.75
test_1351_Nucleus,0.6
test_1352_Nucleus,0.71
test_1353_Nucleus,0.75
test_1354_Nucleus,0.67
test_1355_Nucleus,0.51
test_1356_Nucleus,0.82
test_1357_Nucleus,0.6
test_1358_Nucleus,0.79
test_1359_Nucleus,0.81
test_1360_Nucleus,0.82
test_1361_Nucleus,0.5
test_1362_Nucleus,0.8
test_1363_Nucleus,0.71
test_1364_Nucleus,0.9
test_1365_Nucleus,0.73
test_1366_Nucleus,0.83
test_1367_Nucleus,0.63
test_1368_Nucleus,0.41
test_1369_Nucleus,0.81
test_1370_Nucleus,0.7
test_1371_Nucleus,0.68
test_1372_Nucleus,0.53
test_1373_Nucleus,0.57
test_1374_Nucleus,0.54
test_1375_Nucleus,0.61
test_1376_Nucleus,0.49
test_1377_Nucleus,0.68
test_1378_Nucleus,0.69
test_1379_Nucleus,0.76
test_1380_Nucleus,0.63
test_1381_Nucleus,0.6
test_1382_Nucleus,0.6
test_1383_Nucleus,0.65
test_1384_Nucleus,0.67
test_1385_Nucleus,0.52
test_1386_Nucleus,0.64
test_1387_Nucleus,0.63
test_1388_Nucleus,0.61
test_1389_Nucleus,0.46
test_1390_Nucleus,0.78
test_1391_Nucleus,0.74
test_1392_Nucleus,0.63
test_1393_Nucleus,0.75
test_1394_Nucleus,0.88
test_1395_Nucleus,0.56
test_1396_Nucleus,0.9
test_1397_Nucleus,0.71
test_1398_Nucleus,0.73
test_1399_Nucleus,0.69
test_1400_Nucleus,0.78
test_1401_Nucleus,0.82
test_1402_Nucleus,0.84
test_1403_Nucleus,0.76
test_1404_Nucleus,0.88
test_1405_Nucleus,0.82
test_1406_Nucleus,0.43
test_1407_Nucleus,0.78
test_1408_Nucleus,0.76
test_1409_Nucleus,0.56
test_1410_Nucleus,0.85
test_1411_Nucleus,0.75
test_1412_Nucleus,0.3
test_1413_Nucleus,0.2
test_1414_Nucleus,0.76
test_1415_Nucleus,0.63
test_1416_Nucleus,0.65
test_1417_Nucleus,0.31
test_1418_Nucleus,0.86
test_1419_Nucleus,0.5
test_1420_Nucleus,0.59
test_1421_Nucleus,0.58
test_1422_Nucleus,0.72
test_1423_Nucleus,0.74
test_1424_Nucleus,0.72
test_1425_Nucleus,0.87
test_1426_Nucleus,0.64
test_1427_Nucleus,0.57
test_1428_Nucleus,0.38
test_1429_Nucleus,0.66
test_1430_Nucleus,0.7
test_1431_Nucleus,0.65
test_1432_Nucleus,0.69
test_1433_Nucleus,0.77
test_1434_Nucleus,0.67
test_1435_Nucleus,0.84
test_1436_Nucleus,0.65
test_1437_Nucleus,0.74
test_1438_Nucleus,0.71
test_1439_Nucleus,0.75
test_1440_Nucleus,0.8
test_1441_Nucleus,0.8
test_1442_Nucleus,0.82
test_1443_Nucleus,0.68
test_1444_Nucleus,0.83
test_1445_Nucleus,0.66
test_1446_Nucleus,0.86
test_1447_Nucleus,0.67
test_1448_Nucleus,0.7
test_1449_Nucleus,0.75
test_1450_Nucleus,0.78
test_1451_Nucleus,0.43
test_1452_Nucleus,0.46
test_1453_Nucleus,0.62
test_1454_Nucleus,0.65
test_1455_Nucleus,0.7
test_1456_Nucleus,0.64
test_1457_Nucleus,0.52
test_1458_Nucleus,0.64
test_1459_Nucleus,0.53
test_1460_Nucleus,0.56
test_1461_Nucleus,0.8
test_1462_Nucleus,0.67
test_1463_Nucleus,0.58
test_1464_Nucleus,0.63
test_1465_Nucleus,0.36
test_1466_Nucleus,0.59
test_1467_Nucleus,0.26
test_1468_Nucleus,0.88
test_1469_Nucleus,0.8
test_1470_Nucleus,0.52
test_1471_Nucleus,0.83
test_1472_Nucleus,0.71
test_1473_Nucleus,0.55
test_1474_Nucleus,0.67
test_1475_Nucleus,0.57
test_1476_Nucleus,0.63
test_1477_Nucleus,0.51
test_1478_Nucleus,0.73
test_1479_Nucleus,0.83
test_1480_Nucleus,0.65
test_1481_Nucleus,0.57
test_1482_Nucleus,0.56
test_1483_Nucleus,0.47
test_1484_Nucleus,0.57
test_1485_Nucleus,0.56
test_1486_Nucleus,0.5
test_1487_Nucleus,0.24
test_1488_Nucleus,0.56
test_1489_Nucleus,0.81
test_1490_Nucleus,0.7
test_1491_Nucleus,0.58
test_1492_Nucleus,0.64
test_1493_Nucleus,0.31
test_1494_Nucleus,0.53
test_1495_Nucleus,0.57
test_1496_Nucleus,0.52
test_1497_Nucleus,0.58
test_1498_Nucleus,0.6
test_1499_Nucleus,0.6
test_1500_Nucleus,0.65
test_1501_Nucleus,0.57
test_1502_Nucleus,0.67
test_1503_Nucleus,0.54
test_1504_Nucleus,0.61
test_1505_Nucleus,0.65
test_1506_Nucleus,0.65
test_1507_Nucleus,0.6
test_1508_Nucleus,0.56
test_1509_Nucleus,0.78
test_1510_Nucleus,0.8
test_1511_Nucleus,0.6
test_1512_Nucleus,0.45
test_1513_Nucleus,0.65
test_1514_Nucleus,0.59
test_1515_Nucleus,0.6
test_1516_Nucleus,0.61
test_1517_Nucleus,0.89
test_1518_Nucleus,0.91
test_1519_Nucleus,0.83
test_1520_Nucleus,0.81
test_1521_Nucleus,0.71
test_1522_Nucleus,0.72
test_1523_Nucleus,0.49
test_1524_Nucleus,0.6
test_1525_Nucleus,0.45
test_1526_Nucleus,0.6
test_1527_Nucleus,0.64
test_1528_Nucleus,0.58
test_1529_Nucleus,0.53
test_1530_Nucleus,0.24
test_1531_Nucleus,0.57
test_1532_Nucleus,0.53
test_1533_Nucleus,0.61
test_1534_Nucleus,0.67
test_1535_Nucleus,0.84
test_1536_Nucleus,0.81
test_1537_Nucleus,0.69
test_1538_Nucleus,0.63
test_1539_Nucleus,0.86
test_1540_Nucleus,0.74
test_1541_Nucleus,0.81
test_1542_Nucleus,0.47
test_1543_Nucleus,0.66
test_1544_Nucleus,0.5
test_1545_Nucleus,0.81
test_1546_Nucleus,0.85
test_1547_Nucleus,0.49
test_1548_Nucleus,0.43
test_1549_Nucleus,0.85
test_1550_Nucleus,0.57
test_1551_Nucleus,0.29
test_1552_Nucleus,0.54
test_1553_Nucleus,0.69
test_1554_Nucleus,0.42
test_1555_Nucleus,0.6
test_1556_Nucleus,0.68
test_1557_Nucleus,0.38
test_1558_Nucleus,0.62
test_1559_Nucleus,0.55
test_1560_Nucleus,0.67
test_1561_Nucleus,0.68
test_1562_Nucleus,0.77
test_1563_Nucleus,0.66
test_1564_Nucleus,0.87
test_1565_Nucleus,0.55
test_1566_Nucleus,0.83
test_1567_Nucleus,0.79
test_1568_Nucleus,0.63
test_1569_Nucleus,0.81
test_1570_Nucleus,0.66
test_1571_Nucleus,0.68
test_1572_Nucleus,0.67
test_1573_Nucleus,0.86
test_1574_Nucleus,0.66
test_1575_Nucleus,0.62
test_1576_Nucleus,0.47
test_1577_Nucleus,0.6
test_1578_Nucleus,0.54
test_1579_Nucleus,0.44
test_1580_Nucleus,0.89
test_1581_Nucleus,0.62
test_1582_Nucleus,0.59
test_1583_Nucleus,0.39
test_1584_Nucleus,0.41
test_1585_Nucleus,0.44
test_1586_Nucleus,0.77
test_1587_Nucleus,0.52
test_1588_Nucleus,0.67
test_1589_Nucleus,0.87
test_1590_Nucleus,0.6
test_1591_Nucleus,0.56
test_1592_Nucleus,0.54
test_1593_Nucleus,0.68
test_1594_Nucleus,0.41
test_1595_Nucleus,0.79
test_1596_Nucleus,0.67
test_1597_Nucleus,0.86
test_1598_Nucleus,0.84
test_1599_Nucleus,0.71
test_1600_Nucleus,0.65
test_1601_Nucleus,0.69
test_1602_Nucleus,0.66
test_1603_Nucleus,0.66
test_1604_Nucleus,0.81
test_1605_Nucleus,0.67
test_1606_Nucleus,0.61
test_1607_Nucleus,0.68
test_1608_Nucleus,0.69
test_1609_Nucleus,0.64
test_1610_Nucleus,0.84
test_1611_Nucleus,0.68
test_1612_Nucleus,0.83
test_1613_Nucleus,0.59
test_1614_Nucleus,0.88
test_1615_Nucleus,0.57
test_1616_Nucleus,0.41
test_1617_Nucleus,0.27
test_1618_Nucleus,0.71
test_1619_Nucleus,0.72
test_1620_Nucleus,0.65
test_1621_Nucleus,0.75
test_1622_Nucleus,0.5
test_1623_Nucleus,0.54
test_1624_Nucleus,0.7
test_1625_Nucleus,0.62
test_1626_Nucleus,0.54
test_1627_Nucleus,0.91
test_1628_Nucleus,0.49
test_1629_Nucleus,0.68
test_1630_Nucleus,0.64
test_1631_Nucleus,0.55
test_1632_Nucleus,0.62
test_1633_Nucleus,0.41
test_1634_Nucleus,0.91
test_1635_Nucleus,0.5
test_1636_Nucleus,0.53
test_1637_Nucleus,0.73
test_1638_Nucleus,0.8
test_1639_Nucleus,0.49
test_1640_Nucleus,0.77
test_1641_Nucleus,0.58
test_1642_Nucleus,0.7
test_1643_Nucleus,0.57
test_1644_Nucleus,0.71
test_1645_Nucleus,0.84
test_1646_Nucleus,0.87
test_1647_Nucleus,0.69
test_1648_Nucleus,0.51
test_1649_Nucleus,0.55
test_1650_Nucleus,0.64
test_1651_Nucleus,0.8
test_1652_Nucleus,0.6
test_1653_Nucleus,0.61
test_1654_Nucleus,0.6
test_1655_Nucleus,0.88
test_1656_Nucleus,0.78
test_1657_Nucleus,0.54
test_1658_Nucleus,0.53
test_1659_Nucleus,0.61
test_1660_Nucleus,0.62
test_1661_Nucleus,0.46
test_1662_Nucleus,0.47
test_1663_Nucleus,0.2
test_1664_Nucleus,0.74
test_1665_Nucleus,0.65
test_1666_Nucleus,0.79
test_1667_Nucleus,0.7
test_1668_Nucleus,0.84
test_1669_Nucleus,0.52
test_1670_Nucleus,0.51
test_1671_Nucleus,0.88
test_1672_Nucleus,0.5
test_1673_Nucleus,0.76
test_1674_Nucleus,0.53
test_1675_Nucleus,0.69
test_1676_Nucleus,0.73
test_1677_Nucleus,0.43
test_1678_Nucleus,0.56
test_1679_Nucleus,0.86
test_1680_Nucleus,0.8
test_1681_Nucleus,0.41
test_1682_Nucleus,0.75
test_1683_Nucleus,0.71
test_1684_Nucleus,0.7
test_1685_Nucleus,0.55
test_1686_Nucleus,0.72
test_1687_Nucleus,0.59
test_1688_Nucleus,0.41
test_1689_Nucleus,0.81
test_1690_Nucleus,0.66
test_1691_Nucleus,0.61
test_1692_Nucleus,0.54
test_1693_Nucleus,0.46
test_1694_Nucleus,0.7
test_1695_Nucleus,0.79
test_1696_Nucleus,0.47
test_1697_Nucleus,0.61
test_1698_Nucleus,0.54
test_1699_Nucleus,0.69
test_1700_Nucleus,0.71
test_1701_Nucleus,0.45
test_1702_Nucleus,0.78
test_1703_Nucleus,0.62
test_1704_Nucleus,0.66
test_1705_Nucleus,0.72
test_1706_Nucleus,0.56
test_1707_Nucleus,0.7
test_1708_Nucleus,0.63
test_1709_Nucleus,0.8
test_1710_Nucleus,0.38
test_1711_Nucleus,0.32
test_1712_Nucleus,0.82
test_1713_Nucleus,0.79
test_1714_Nucleus,0.91
test_1715_Nucleus,0.36
test_1716_Nucleus,0.42
test_1717_Nucleus,0.82
test_1718_Nucleus,0.7
test_1719_Nucleus,0.95
test_1720_Nucleus,0.54
test_1721_Nucleus,0.51
test_1722_Nucleus,0.59
test_1723_Nucleus,0.59
test_1724_Nucleus,0.5
test_1725_Nucleus,0.73
test_1726_Nucleus,0.51
test_1727_Nucleus,0.67
test_1728_Nucleus,0.65
test_1729_Nucleus,0.78
test_1730_Nucleus,0.57
test_1731_Nucleus,0.64
test_1732_Nucleus,0.54
test_1733_Nucleus,0.57
test_1734_Nucleus,0.5
test_1735_Nucleus,0.61
test_1736_Nucleus,0.88
test_1737_Nucleus,0.87
test_1738_Nucleus,0.48
test_1739_Nucleus,0.52
test_1740_Nucleus,0.71
test_1741_Nucleus,0.43
test_1742_Nucleus,0.49
test_1743_Nucleus,0.81
test_1744_Nucleus,0.75
test_1745_Nucleus,0.66
test_1746_Nucleus,0.69
test_1747_Nucleus,0.71
test_1748_Nucleus,0.54
test_1749_Nucleus,0.48
test_1750_Nucleus,0.28
test_1751_Nucleus,0.48
test_1752_Nucleus,0.92
test_1753_Nucleus,0.69
test_1754_Nucleus,0.91
test_1755_Nucleus,0.71
test_1756_Nucleus,0.48
test_1757_Nucleus,0.85
test_1758_Nucleus,0.81
test_1759_Nucleus,0.84
test_1760_Nucleus,0.71
test_1761_Nucleus,0.68
test_1762_Nucleus,0.48
test_1763_Nucleus,0.74
test_1764_Nucleus,0.84
test_1765_Nucleus,0.58
test_1766_Nucleus,0.91
test_1767_Nucleus,0.6
test_1768_Nucleus,0.59
test_1769_Nucleus,0.76
test_1770_Nucleus,0.63
test_1771_Nucleus,0.62
test_1772_Nucleus,0.71
test_1773_Nucleus,0.84
test_1774_Nucleus,0.63
test_1775_Nucleus,0.78
test_1776_Nucleus,0.56
test_1777_Nucleus,0.62
test_1778_Nucleus,0.58
test_1779_Nucleus,0.64
test_1780_Nucleus,0.7
test_1781_Nucleus,0.54
test_1782_Nucleus,0.61
test_1783_Nucleus,0.63
test_1784_Nucleus,0.75
test_1785_Nucleus,0.61
test_1786_Nucleus,0.43
test_1787_Nucleus,0.63
test_1788_Nucleus,0.71
test_1789_Nucleus,0.62
test_1790_Nucleus,0.68
test_1791_Nucleus,0.68
test_1792_Nucleus,0.51
test_1793_Nucleus,0.59
test_1794_Nucleus,0.68
test_1795_Nucleus,0.7
test_1796_Nucleus,0.68
test_1797_Nucleus,0.69
test_1798_Nucleus,0.51
test_1799_Nucleus,0.49
test_1800_Nucleus,0.67
test_1801_Nucleus,0.69
test_1802_Nucleus,0.67
test_1803_Nucleus,0.66
test_1804_Nucleus,0.5
test_1805_Nucleus,0.74
test_1806_Nucleus,0.66
test_1807_Nucleus,0.61
test_1808_Nucleus,0.73
test_1809_Nucleus,0.72
test_1810_Nucleus,0.82
test_1811_Nucleus,0.96
test_1812_Nucleus,0.49
test_1813_Nucleus,0.98
test_1814_Nucleus,0.86
test_1815_Nucleus,0.52
test_1816_Nucleus,0.62
test_1817_Nucleus,0.54
test_1818_Nucleus,0.53
test_1819_Nucleus,0.83
test_1820_Nucleus,0.82
test_1821_Nucleus,0.49
test_1822_Nucleus,0.44
test_1823_Nucleus,0.51
test_1824_Nucleus,0.9
test_1825_Nucleus,0.56
test_1826_Nucleus,0.54
test_1827_Nucleus,0.78
test_1828_Nucleus,0.37
test_1829_Nucleus,0.62
test_1830_Nucleus,0.57
test_1831_Nucleus,0.55
test_1832_Nucleus,0.63
test_1833_Nucleus,0.64
test_1834_Nucleus,0.43
test_1835_Nucleus,0.5
test_1836_Nucleus,0.8
test_1837_Nucleus,0.69
test_1838_Nucleus,0.6
test_1839_Nucleus,0.57
test_1840_Nucleus,0.32
test_1841_Nucleus,0.77
test_1842_Nucleus,0.34
test_1843_Nucleus,0.8
test_1844_Nucleus,0.85
test_1845_Nucleus,0.63
test_1846_Nucleus,0.81
test_1847_Nucleus,0.42
test_1848_Nucleus,0.55
test_1849_Nucleus,0.52
test_1850_Nucleus,0.6
test_1851_Nucleus,0.56
test_1852_Nucleus,0.62
test_1853_Nucleus,0.55
test_1854_Nucleus,0.7
test_1855_Nucleus,0.72
test_1856_Nucleus,0.69
test_1857_Nucleus,0.88
test_1858_Nucleus,0.45
test_1859_Nucleus,0.46
test_1860_Nucleus,0.61
test_1861_Nucleus,0.61
test_1862_Nucleus,0.68
test_1863_Nucleus,0.5
test_1864_Nucleus,0.5
test_1865_Nucleus,0.43
test_1866_Nucleus,0.75
test_1867_Nucleus,0.73
test_1868_Nucleus,0.84
test_1869_Nucleus,0.51
test_1870_Nucleus,0.53
test_1871_Nucleus,0.88
test_1872_Nucleus,0.69
test_1873_Nucleus,0.42
test_1874_Nucleus,0.55
test_1875_Nucleus,0.75
test_1876_Nucleus,0.77
test_1877_Nucleus,0.53
test_1878_Nucleus,0.55
test_1879_Nucleus,0.82
test_1880_Nucleus,0.58
test_1881_Nucleus,0.5
test_1882_Nucleus,0.8
test_1883_Nucleus,0.68
test_1884_Nucleus,0.61
test_1885_Nucleus,0.67
test_1886_Nucleus,0.48
test_1887_Nucleus,0.63
test_1888_Nucleus,0.74
test_1889_Nucleus,0.19
test_1890_Nucleus,0.71
test_1891_Nucleus,0.57
test_1892_Nucleus,0.6
test_1893_Nucleus,0.53
test_1894_Nucleus,0.73
test_1895_Nucleus,0.8
test_1896_Nucleus,0.59
test_1897_Nucleus,0.35
test_1898_Nucleus,0.45
test_1899_Nucleus,0.62
test_1900_Nucleus,0.64
test_1901_Nucleus,0.73
test_1902_Nucleus,0.47
test_1903_Nucleus,0.52
test_1904_Nucleus,0.48
test_1905_Nucleus,0.77
test_1906_Nucleus,0.78
test_1907_Nucleus,0.39
test_1908_Nucleus,0.65
test_1909_Nucleus,0.45
test_1910_Nucleus,0.33
test_1911_Nucleus,0.82
test_1912_Nucleus,0.97
test_1913_Nucleus,0.78
test_1914_Nucleus,0.66
test_1915_Nucleus,0.72
test_1916_Nucleus,0.49
test_1917_Nucleus,0.66
test_1918_Nucleus,0.91
test_1919_Nucleus,0.58
test_1920_Nucleus,0.58
test_1921_Nucleus,0.69
test_1922_Nucleus,0.58
test_1923_Nucleus,0.83
test_1924_Nucleus,0.4
test_1925_Nucleus,0.76
test_1926_Nucleus,0.6
test_1927_Nucleus,0.8
test_1928_Nucleus,0.8
test_1929_Nucleus,0.82
